IMDb ID,Title,Year,Rating,Votes,Genre,Description,Country,Director,Writers,URL,titleType,startYear,runtimeMinutes
tt0001574,A Dead Man's Honor,1911.0,,,"Drama,Short","From the San Francisco Chronicle, June 14, 1911: Ben Michaels, proprietor of a nickelodeon at 644 Broadway, San Francisco, California was convicted yesterday of violating section 761 of the new law which prohibits the exhibiting of a moving picture depicting violence or murder. Michaels was fined $100 with the alternative of 50 days in the County Jail. Michaels was arrested at the instance of the Board of Censors and Judge Shortall, and the officers of his court visited on Monday a nickelodeon on Market Street, where the alleged objectionable moving pictures were shown. It was entitled ""A Dead Man's Honor,"" and showed a holdup and a man shot to death.",United States,,,https://www.imdb.com/title/tt0001574/,short,1911,17
tt0001575,The Death of Nathan Hale,1911.0,,,"Drama,Short","Another film in the historic series which is being released by this house. It tells the story of Hale much as all have read it in the books, and keeps the important dates correct. Perhaps the most striking scene is the last, where the execution suddenly resolves into the statue of Hale which stands in City Hall Park in New York. This is startling, the change from the scene of the execution to the bustle of a great city. The actor plays Washington has not quite reached the dignity of the person her represents. Gen. Putnam is well reproduced, however, and the likeness of Hale is well maintained. Altogether, however, it is a good film and deserves to be included in the series of educational subjects. - The Moving Picture World, October 14, 1911",United States,,,https://www.imdb.com/title/tt0001575/,short,1911,
tt0001576,The Declaration of Independence,1911.0,,,"Drama,Short","How many of us as children recall the long labored effort to commit to memory that famous Declaration of Independence, and, after succeeding, immediately show our independence by forgetting it in our ""pursuit for Life, Liberty and Happiness."" What did it all mean? Nothing to us; yet we all passed through the age when history is taught us, or, as some of our more interesting neighbors would say, ""learned us."" Great is the teacher who can with some effort make us do the learning. This has been accomplished by the wonderful picture produced by the Edison Company, entitled ""The Declaration of Independence."" In this picture we are at first introduced to Mr. and Mrs. Adams' home, and a charming picture it is, showing the refinement and simplicity of the early colonial days and being, in and of itself, a wonderful study of antique furnishings, as the detail is perfect. In the home we find Mr. and Mrs. Adams and young John Quincy Adams (afterwards President of the United States), a rare young rebel who, inspired by the gossip and tales of his father and friends, would in his vigor have sent the entire British army into the Atlantic Ocean. The next scene we see young John Quincy Adams in company with his father, John Hancock, Benjamin Franklin and other prominent men, starting for the first Philadelphia Congress, and here we have a charming expression or motherly interest betrayed in the character of Mrs. John Adams, for young John in his intense feeling has concealed beneath the folds of his cape his father's sword; his mother, retaining the sword, sends her ""men folk"" out to battle, with a blessing for their safe return. Independence Hall: A great group of men, all the leadership of the day and all the hope for the future. How interesting it is to watch the long efforts of these men to avoid the war which began at Lexington. Some very excellent facial work has been accomplished in this picture and in what line of art is it more desirable and necessary? A large percentage of the understanding of a film is hinged on facial work, especially as some of the exhibitors are so careless about sub-titles. It is also most impressive to note the difference between the plain types of American architecture, severe and simple, and the rich architecture of the English castle where George III received the Colonists who submit to him the Petition, which he returns with an answer that irritates them. Attention should be centered on the exceedingly attractive picture showing the men entering Independence Hall and young John Adams waiting to ring the bell that was to be the signal of the passing of the bill. The wide spaces and the tall Doric columns give such a sense of magnitude. The grouping of the men, young Adams in the distance. Thomas Jefferson in a black velvet suit, and the stooping old figure in the foreground. The very attitude of the figures are impressing and the sense of largeness is one many of the manufacturers might copy. So the story carries us on to the ringing of the Bell of Liberty, which, by the way, I informed the manufacturers was too large, but was assured by them that it only measured one foot (a very insignificant amount) from the original. Analyzing my feelings I, too, felt the intense interest of the moment. It was a feeling of excitement that prompted the thought that a long time was required to ring the bell. But the film as a whole, here we have a mere fact, no romantic story, just plain history, and the manufacturers deserve great credit for the way they have put life and interest into so dry a document as this ""Declaration."" Even the school histories today give a condensed form. Oh! Why were we born so long ago? From a photographic standpoint and a study in expression, the details of the costumes and stage settings are perfect and a veritable study in antique decorations. All these points go to make the film so useful educationally. For of what value is it to have a story, even a historical story, developed that is so untrue in its surroundings that one is not sure if it is history or simply romance? Here is a great, dry essay, speech, call it what you will, vitalized and developed into living, breathing history, of intense interest to every American born or American adopted man or woman. Something should be said for the splendid way in which the actors and actresses have worked out their parts. I think there must be something inspiring about it to make these actors and actresses feel so keenly the spirit of the time. It is especially interesting to watch the struggle of Thomas Jefferson, as through the night he writes and plans; to see the expression of fear and doubt, interest and hope on the faces of the men who come in the early morning hour to read what he has written. The words that were to flash down into the ages and make us what we are today. The boyish impatience of young John Quincy Adams appeals to us, as also does the helpless old man as he totters up the steps and impatiently awaits the signal to sound the Liberty Bell; the wild, anxious crowd of men and women whose very backs are potent with interest as John Hancock reads to them the stirring words. Photographically, this especial scene deserves credit. It is wonderfully well posed. If all history could come to us in so happy a way, we would hot have to be ""taught."" Somebody in that studio must be afflicted with an ""artistic temperament"" and recognizes his blessing. This film will make an epoch in educational films and, if we have many more like them, students will surely find lessons their recreation. - The Moving Picture World, September 9, 1911",United States,J. Searle Dawley,,https://www.imdb.com/title/tt0001576/,short,1911,
tt0001577,A Decree of Destiny,1911.0,5.6,32,"Drama,Romance,Short",,United States,D.W. Griffith,Virginia K. Tucker,https://www.imdb.com/title/tt0001577/,short,1911,17
tt0001578,The Desert Claim,1911.0,,,"Short,Western",,United States,Arthur Mackley,Gilbert M. 'Broncho Billy' Anderson,https://www.imdb.com/title/tt0001578/,short,1911,
tt0001579,Detective Henry and the Paris Apaches,1911.0,,,Short,,United Kingdom,Theo Frenkel,,https://www.imdb.com/title/tt0001579/,short,1911,14
tt0001580,Le devoir et l'honneur,1911.0,,,"Drama,Short",,France,Henri Andréani,Henri Andréani,https://www.imdb.com/title/tt0001580/,short,1911,
tt0001581,A Devoted Friend,1911.0,,,Short,,United Kingdom,Theo Frenkel,,https://www.imdb.com/title/tt0001581/,short,1911,19
tt0001582,The Diamond Star,1911.0,5.4,34,"Drama,Short",,United States,D.W. Griffith,Maie B. Havey,https://www.imdb.com/title/tt0001582/,short,1911,17
tt0001583,La digue,1911.0,5.4,19,"Drama,Short",First film of Pierre Renoir.,France,Abel Gance,Abel Gance,https://www.imdb.com/title/tt0001583/,short,1911,
tt0001584,The Diving Girl,1911.0,5.0,30,"Comedy,Short",Released as a split reel along with the comedy The $500 Reward (1911).,United States,Mack Sennett,,https://www.imdb.com/title/tt0001584/,short,1911,6
tt0001585,The Doctor,1911.0,8.4,13,"Drama,Short","If detractors of the photoplay could see this beautiful drama their objections must speedily vanish. No better, sweeter thing could be devised, no more ennobling subject is possible. The doctor has summed up all the tenderness of the human heart, and has depicted it so graphically that no one can misunderstand it. The reproduction of the famous painting, ""The Doctor,"" which has been so much admired, is an excellent piece of work. The love story which runs through it is improved by the ending, which shows the girl noble enough and good enough herself to understand the motives which prompted her fiancé to leave her on the eve of their wedding and attend the poor child. The simple story, touching the heart from the beginning, is so well told that it cannot be mistaken or misunderstood, will touch the hearts of any audience in the land, and the moisture will well up in the eyes. In short, it would be difficult to conceive a picture more ennobling or purer in its influence. It represents what the photoplay is capable of doing. It will rank with one of the great picture- of the month. - The Moving Picture World, February 18, 1911",United States,J. Searle Dawley,,https://www.imdb.com/title/tt0001585/,short,1911,15
tt0001586,A Dog's Tale,1911.0,4.4,21,,,United States,Thomas H. Ince,,https://www.imdb.com/title/tt0001586/,movie,1911,
tt0001587,Don Pedro el Cruel,1911.0,4.0,30,Short,Featured in Historia del cine: Epoca muda (1983),Spain,Ricardo de Baños,,https://www.imdb.com/title/tt0001587/,short,1911,14
tt0001588,The Dream,1911.0,5.4,228,"Drama,Short",Featured in Mary Pickford: A Life on Film (1997),United States,Thomas H. Ince,Herbert Brenon,https://www.imdb.com/title/tt0001588/,short,1911,11
tt0001589,Dutch Gold Mine,1911.0,,,"Comedy,Short",Released as a split reel along with the comedy Curiosity (1911).,United States,Mack Sennett,Charles Inslee,https://www.imdb.com/title/tt0001589/,short,1911,9
